List ID.x	Type	SfW	Code	Language_Paper	Language	Family	Group	Glottocode	Village	Multidagestan.com	Lat	Lon	District	Concept nr.	Concept	Set	Standard Transcription	List ID.y	Comment	Stem	Confirmed	Source	Mediator	Add	entry_id	Turkic	Avar	Georgian	Chechen
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	1	the ant	1 - 2	hũca	8	NA	2	NA	NA	NA	NA	7	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	3	the axe/ax	3 - 4	õg	8	NA	4	NA	NA	NA	NA	151	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	7	the beak	7 - 5	möƛ‘ö	8	NA	5	NA	NA	NA	NA	370	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	8	the beard	8 - 1	bab	8	NA	1	NA	NA	NA	NA	418	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	11	the blanket	11 - 3	yorɣan	8	NA	3	NA	NA	NA	NA	655	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	12	the blister	12 - 6	ɬīs momola	8	NA	6	NA	NA	NA	NA	729	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	15	the bottle	15 - 5	šuša	8	NA	5	NA	NA	NA	NA	896	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	16	the boundary	16 - 14	örqi	8	NA	14	NA	NA	NA	NA	1011	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	18	the bracelet	18 - 4	äᵑgä	8	CHECK LOANWORD	4	NA	NA	NA	NA	1093	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	19	the bridge	19 - 7	t’iyo	8	NA	7	NA	NA	NA	NA	1167	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	20	the broom	20 - 5	müš	8	NA	5	NA	NA	NA	NA	1234	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	22	the butterfly	22 - 5	päpät’ö	8	NA	5	NA	NA	NA	NA	1374	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	26	the cat	26 - 1	gedo	8	NA	1	NA	NA	NA	NA	1587	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	27	the cattle	27 - 5	häymän	8	NA	5	NA	NA	NA	NA	1668	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	28	the cave	28 - 9	onox	8	NA	9	NA	NA	NA	NA	1747	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	31	the clothing or clothes	31 - 7	ɬic’o	8	NA	7	NA	NA	NA	NA	1918	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	33	the colour/color	33 - 11	ƛ’ey	8	NA	11	NA	NA	NA	NA	2099	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	34	the copper	34 - 8	yez	8	NA	8	NA	NA	NA	NA	2152	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	35	the corpse	35 - 4	žanaza	8	NA	4	NA	NA	NA	NA	2209	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	36	the cross	36 - 4	qača	8	NA	4	NA	NA	NA	NA	2276	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	38	the debt	38 - 7	nahɬi	8	NA	7	NA	NA	NA	NA	2429	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	39	the drum	39 - 4	dibit’o	8	NA	4	NA	NA	NA	NA	2464	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	41	the dust	41 - 5	pax	8	NA	5	NA	NA	NA	NA	2605	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	43	the egg	43 - 4	c’emuc’	8	NA	4	NA	NA	NA	NA	2739	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	49	the fish	49 - 2	bisa	8	NA	2	NA	NA	NA	NA	3107	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	52	the flower	52 - 3	diʔi	8	NA	3	NA	NA	NA	NA	3298	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	54	the fork	54 - 7	sino	8	NA	7	NA	NA	NA	NA	3478	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	55	the fork(2)/pitchfork	55 - 10	sino	8	NA	10	NA	NA	NA	NA	3520	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	56	the friend	56 - 3	halmaɣ	8	NA	3	NA	NA	NA	NA	3593	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	57	the frog	57 - 6	ƛaplaɣe	8	NA	6	NA	NA	NA	NA	3661	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	59	the glass	59 - 3	c’ika	8	NA	3	NA	NA	NA	NA	3800	0	0	1	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	60	the gold	60 - 3	mesed	8	NA	3	NA	NA	NA	NA	3840	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	62	the grape	62 - 3	k’odo	8	NA	3	NA	NA	NA	NA	3987	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	63	the grasshopper	63 - 9	xac’o	8	NA	9	NA	NA	NA	NA	4079	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	64	the guest	64 - 2	hobol	8	NA	2	NA	NA	NA	NA	4129	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	65	the gun	65 - 5	topi	8	NA	5	NA	NA	NA	NA	4264	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	66	the hammer	66 - 6	t’öʔä	8	NA	6	NA	NA	NA	NA	4321	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	67	the hare	67 - 6	qiyalat’o	8	NA	6	NA	NA	NA	NA	4390	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	69	the iron	69 - 5	kil	8	NA	5	NA	NA	NA	NA	4551	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	71	the lead	71 - 2	kobo	8	NA	2	NA	NA	NA	NA	4701	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	72	the lightning	72 - 5	kayƛoyo	8	NA	5	NA	NA	NA	NA	4802	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	74	the lip	74 - 3	poro	8	NA	3	NA	NA	NA	NA	4935	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	75	the lizard	75 - 5	k’emusa	8	NA	5	NA	NA	NA	NA	4983	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	76	the lock	76 - 20	rähäy	8	NA	20	NA	NA	NA	NA	5087	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	77	the maize/corn	77 - 6	simindi	8	NA	6	NA	NA	NA	NA	5127	0	0	1	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	78	the medicine	78 - 2	daru	8	NA	2	NA	NA	NA	NA	5207	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	80	the mirror	80 - 3	c’ika	8	NA	3	NA	NA	NA	NA	5321	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	81	the money	81 - 5	okko	8	NA	5	NA	NA	NA	NA	5424	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	82	the mortar(2)	82 - 1	kiraz	8	NA	1	NA	NA	NA	NA	5495	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	83	the mule	83 - 4	xoyc’on	8	NA	4	NA	NA	NA	NA	5611	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	84	the mushroom	84 - 7	zok’o	8	NA	7	NA	NA	NA	NA	5652	0	0	1	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	85	the nail	85 - 6	muq’o	8	NA	6	NA	NA	NA	NA	5730	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	87	the neighbour	87 - 2	maduhan	8	NA	2	NA	NA	NA	NA	5839	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	88	the nest	88 - 8	sĩ	8	NA	8	NA	NA	NA	NA	5931	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	89	the nettle	89 - 16	mic	8	NA	16	NA	NA	NA	NA	6039	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	91	the orphan	91 - 2	besdal	8	NA	2	NA	NA	NA	NA	6108	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	92	the owl	92 - 8	ruz	8	NA	8	NA	NA	NA	NA	6203	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	94	the paper	94 - 8	ƛibo	8	NA	8	NA	NA	NA	NA	6350	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	100	the pig	100 - 7	buƛo	8	NA	7	NA	NA	NA	NA	6742	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	103	the pocket	103 - 2	kisa	8	NA	2	NA	NA	NA	NA	6910	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	104	the poison	104 - 12	zahru	8	NA	12	NA	NA	NA	NA	6987	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	105	the price	105 - 1	baha	8	NA	1	NA	NA	NA	NA	7034	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	106	the prison	106 - 7	t’usaɣi	8	NA	7	NA	NA	NA	NA	7122	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	107	the pumpkin or squash	107 - 5	k’abax	8	NA	5	NA	NA	NA	NA	7191	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	110	the ring	110 - 8	k’öyyä	8	NA	8	NA	NA	NA	NA	7356	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	114	the sand	114 - 4	miso	8	NA	4	NA	NA	NA	NA	7618	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	117	the school	117 - 4	iškola	8	NA	4	NA	NA	NA	NA	7820	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	118	the scissors or shears	118 - 8	yüč’dänä	8	NA	8	NA	NA	NA	NA	7939	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	120	the sea	120 - 4	raɬad	8	NA	4	NA	NA	NA	NA	8056	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	121	the shade or shadow	121 - 6	hidoci	8	NA	6	NA	NA	NA	NA	8115	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	122	the shop/store	122 - 4	koparat	8	NA	4	NA	NA	NA	NA	8245	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	126	the sledge/sled	126 - 5	kox	8	NA	5	NA	NA	NA	NA	8466	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	128	the soap	128 - 1	sap’uni	8	NA	1	NA	NA	NA	NA	8607	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	129	the song	129 - 5	keč’	8	NA	5	NA	NA	NA	NA	8712	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	130	the soup	130 - 2	šorpa	8	NA	2	NA	NA	NA	NA	8759	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	131	the spade	131 - 1	äkö	8	NA	1	NA	NA	NA	NA	8821	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	132	the spider	132 - 8	kalaɣas q’ī	8	NA	8	NA	NA	NA	NA	8920	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	133	the spoon	133 - 4	k’obzi	8	NA	4	NA	NA	NA	NA	8988	0	0	1	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	134	the sugar	134 - 2	čakar	8	NA	2	NA	NA	NA	NA	9052	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	135	the table	135 - 1	ist’oli	8	NA	1	NA	NA	NA	NA	9128	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	136	the tail	136 - 6	miɣ	8	NA	6	NA	NA	NA	NA	9219	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	137	the thief	137 - 1	c’ohor	8	NA	1	NA	NA	NA	NA	9294	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	138	the thing	138 - 8	žö	8	NA	8	NA	NA	NA	NA	9404	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	139	the thread	139 - 5	k’ihmat	8	NA	5	NA	NA	NA	NA	9456	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	141	the tobacco	141 - 3	tammako	8	NA	3	NA	NA	NA	NA	9617	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	142	the tongs	142 - 10	xac’o	8	NA	10	NA	NA	NA	NA	9719	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	143	the towel	143 - 10	palatenca	8	NA	10	NA	NA	NA	NA	9815	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	144	the trousers	144 - 11	xiƛo	8	NA	11	NA	NA	NA	NA	9904	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	146	the voice	146 - 12	haraƛ’	8	NA	12	NA	NA	NA	NA	10007	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	147	the wall	147 - 9	yõso	8	NA	9	NA	NA	NA	NA	10062	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	149	the wedding	149 - 1	beyten	8	NA	1	NA	NA	NA	NA	10170	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	150	the week	150 - 1	anƛ’	8	NA	1	NA	NA	NA	NA	10252	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	151	the wheel	151 - 6	örrä	8	NA	6	NA	NA	NA	NA	10365	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	153	the widow	153 - 5	qorolay	8	NA	5	NA	NA	NA	NA	10482	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	155	the wine	155 - 11	ɣino	8	NA	11	NA	NA	NA	NA	10676	0	0	1	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	156	the wing	156 - 4	habo	8	NA	4	NA	NA	NA	NA	10690	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	157	the wolf	157 - 1	bac’o	8	NA	1	NA	NA	NA	NA	10756	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	158	the work	158 - 3	hält’i	8	NA	3	NA	NA	NA	NA	10836	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	159	the worm	159 - 1	bet’ela	8	NA	1	NA	NA	NA	NA	10904	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	160	the year	160 - 3	ƛi	8	NA	3	NA	NA	NA	NA	10996	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	2	the arch	2 - 2	арка	8	NA	2	NA	NA	NA	NA	11056	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	5	the barrel	5 - 2	бочка	8	NA	2	NA	NA	NA	NA	11091	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	21	the bucket	21 - 5	ведра	8	NA	5	NA	NA	NA	NA	11301	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	23	the cabbage	23 - 6	капуста	8	NA	6	NA	NA	NA	NA	11345	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	25	the carrot	25 - 17	ламадур	8	NA	17	NA	NA	NA	NA	11377	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	30	the clan	30 - 11	тухум	8	NA	11	NA	NA	NA	NA	11429	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	32	the cock/rooster	32 - 2	mamali	8	NA	2	NA	NA	NA	NA	11465	0	0	1	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	45	the family	45 - 16	семья	8	NA	16	NA	NA	NA	NA	11638	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	51	the flour	51 - 11	гьат1	8	NA	11	NA	NA	NA	NA	11682	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	65	the gun	65 - 9	яра	8	NA	9	NA	NA	NA	NA	11855	0	0	1	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	70	the joke	70 - 12	махсара	8	NA	12	NA	NA	NA	NA	11887	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	79	the melon	79 - 10	неси	8	NA	10	NA	NA	NA	NA	11951	0	0	1	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	97	the pear	97 - 7	гени	8	NA	7	NA	NA	NA	NA	12133	0	1	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	98	the pencil	98 - 1	къалам	8	NA	1	NA	NA	NA	NA	12154	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	111	the rope	111 - 24	савали	8	NA	24	NA	NA	NA	NA	12301	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	112	the rosary	112 - 11	салават	8	NA	11	NA	NA	NA	NA	12305	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	124	the silver	124 - 7	месед	8	NA	7	NA	NA	NA	NA	12416	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	125	the slave	125 - 7	раб	8	NA	7	NA	NA	NA	NA	12431	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	132	the spider	132 - 11	q’ī	8	NA	11	NA	NA	NA	NA	12477	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	140	the time	140 - 5	заман	8	NA	5	NA	NA	NA	NA	12561	0	0	0	0
8	Speaker	1	Bezhta1	1	Bezhta	East-Caucasian	Tsezic	bezh1248	Bezhta	y	42.1339	46.1247	Northwest	148	the watermelon	148 - 3	хъарпуз	8	NA	3	NA	NA	NA	NA	12623	0	0	0	0
